Year,Sex,Age,Unintentional poisoning category,Value
2014,Female,5 to 9,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2014,Female,10 to 14,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2014,Female,15 to 19,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2014,Female,20 to 24,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2014,Female,25 to 29,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2014,Female,30 to 34,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2014,Female,35 to 39,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2014,Female,40 to 44,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2014,Female,45 to 49,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2014,Female,50 to 54,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2014,Female,55 to 59,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2014,Female,60 to 64,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2014,Female,65 to 69,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2014,Female,70 to 74,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2014,Female,75 to 79,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2014,Female,80 to 84,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2014,Female,85 to 89,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2014,Female,90 and over,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2014,,,Exposure to other gases and vapours,0.696759064
2014,,Under 1,Exposure to other gases and vapours,0
2014,,1 to 4,Exposure to other gases and vapours,0
2014,,5 to 9,Exposure to other gases and vapours,0
2014,,10 to 14,Exposure to other gases and vapours,0.637318978
2014,,15 to 19,Exposure to other gases and vapours,0.584897764
2014,,20 to 24,Exposure to other gases and vapours,0.523013236
2014,,25 to 29,Exposure to other gases and vapours,0.511445773
2014,,30 to 34,Exposure to other gases and vapours,0.514233865
2014,,35 to 39,Exposure to other gases and vapours,0.561206437
2014,,40 to 44,Exposure to other gases and vapours,1.536900993
2014,,45 to 49,Exposure to other gases and vapours,0.967076836
2014,,50 to 54,Exposure to other gases and vapours,0.254262327
2014,,55 to 59,Exposure to other gases and vapours,0.887764387
2014,,60 to 64,Exposure to other gases and vapours,1.289713503
2014,,65 to 69,Exposure to other gases and vapours,0.631254549
2014,,70 to 74,Exposure to other gases and vapours,0.857255403
2014,,75 to 79,Exposure to other gases and vapours,0.526435761
2014,,80 to 84,Exposure to other gases and vapours,1.431449665
2014,,85 to 89,Exposure to other gases and vapours,2.338765506
2014,,90 and over,Exposure to other gases and vapours,2.003084751
2014,Male,,Exposure to other gases and vapours,1.06027632
2014,Male,Under 1,Exposure to other gases and vapours,0
2014,Male,1 to 4,Exposure to other gases and vapours,0
2014,Male,5 to 9,Exposure to other gases and vapours,0
2014,Male,10 to 14,Exposure to other gases and vapours,0
2014,Male,15 to 19,Exposure to other gases and vapours,1.139042976
2014,Male,20 to 24,Exposure to other gases and vapours,0.512981773
2014,Male,25 to 29,Exposure to other gases and vapours,1.021062998
2014,Male,30 to 34,Exposure to other gases and vapours,0
2014,Male,35 to 39,Exposure to other gases and vapours,1.124817639
2014,Male,40 to 44,Exposure to other gases and vapours,2.584453479
2014,Male,45 to 49,Exposure to other gases and vapours,1.959037505
2014,Male,50 to 54,Exposure to other gases and vapours,0.51395279
2014,Male,55 to 59,Exposure to other gases and vapours,1.197282886
2014,Male,60 to 64,Exposure to other gases and vapours,1.976582765
2014,Male,65 to 69,Exposure to other gases and vapours,1.297937707
2014,Male,70 to 74,Exposure to other gases and vapours,0.900411758
2014,Male,75 to 79,Exposure to other gases and vapours,1.144767269
2014,Male,80 to 84,Exposure to other gases and vapours,3.356262198
2014,Male,85 to 89,Exposure to other gases and vapours,3.108428192
2014,Male,90 and over,Exposure to other gases and vapours,6.966893323
2014,Female,,Exposure to other gases and vapours,0.343475678
2014,Female,Under 1,Exposure to other gases and vapours,0
2014,Female,1 to 4,Exposure to other gases and vapours,0
2014,Female,5 to 9,Exposure to other gases and vapours,0
2014,Female,10 to 14,Exposure to other gases and vapours,1.305725082
2014,Female,15 to 19,Exposure to other gases and vapours,0
2014,Female,20 to 24,Exposure to other gases and vapours,0.533444859
2014,Female,25 to 29,Exposure to other gases and vapours,0
2014,Female,30 to 34,Exposure to other gases and vapours,1.023489074
2014,Female,35 to 39,Exposure to other gases and vapours,0
2014,Female,40 to 44,Exposure to other gases and vapours,0.50779078
2014,Female,45 to 49,Exposure to other gases and vapours,0
2014,Female,50 to 54,Exposure to other gases and vapours,0
2014,Female,55 to 59,Exposure to other gases and vapours,0.585197089
2014,Female,60 to 64,Exposure to other gases and vapours,0.631435512
2014,Female,65 to 69,Exposure to other gases and vapours,0
2014,Female,70 to 74,Exposure to other gases and vapours,0.818046766
2014,Female,75 to 79,Exposure to other gases and vapours,0
2014,Female,80 to 84,Exposure to other gases and vapours,0
2014,Female,85 to 89,Exposure to other gases and vapours,1.87460399
2014,Female,90 and over,Exposure to other gases and vapours,0
2014,,,Exposure to pesticides,0.017418977
2014,,Under 1,Exposure to pesticides,0
2014,,1 to 4,Exposure to pesticides,0
2014,,5 to 9,Exposure to pesticides,0
2014,,10 to 14,Exposure to pesticides,0
2014,,15 to 19,Exposure to pesticides,0
2014,,20 to 24,Exposure to pesticides,0
2014,,25 to 29,Exposure to pesticides,0
2014,,30 to 34,Exposure to pesticides,0
2014,,35 to 39,Exposure to pesticides,0
2014,,40 to 44,Exposure to pesticides,0
2014,,45 to 49,Exposure to pesticides,0
2014,,50 to 54,Exposure to pesticides,0
2014,,55 to 59,Exposure to pesticides,0
2014,,60 to 64,Exposure to pesticides,0
2014,,65 to 69,Exposure to pesticides,0.315627274
2014,,70 to 74,Exposure to pesticides,0
2014,,75 to 79,Exposure to pesticides,0
2014,,80 to 84,Exposure to pesticides,0
2014,,85 to 89,Exposure to pesticides,0
2014,,90 and over,Exposure to pesticides,0
2014,Male,,Exposure to pesticides,0
2014,Male,Under 1,Exposure to pesticides,0
2014,Male,1 to 4,Exposure to pesticides,0
2014,Male,5 to 9,Exposure to pesticides,0
2014,Male,10 to 14,Exposure to pesticides,0
2014,Male,15 to 19,Exposure to pesticides,0
2014,Male,20 to 24,Exposure to pesticides,0
2014,Male,25 to 29,Exposure to pesticides,0
2014,Male,30 to 34,Exposure to pesticides,0
2014,Male,35 to 39,Exposure to pesticides,0
2014,Male,40 to 44,Exposure to pesticides,0
2014,Male,45 to 49,Exposure to pesticides,0
2014,Male,50 to 54,Exposure to pesticides,0
2014,Male,55 to 59,Exposure to pesticides,0
2014,Male,60 to 64,Exposure to pesticides,0
2014,Male,65 to 69,Exposure to pesticides,0
2014,Male,70 to 74,Exposure to pesticides,0
2014,Male,75 to 79,Exposure to pesticides,0
2014,Male,80 to 84,Exposure to pesticides,0
2014,Male,85 to 89,Exposure to pesticides,0
2014,Male,90 and over,Exposure to pesticides,0
2014,Female,,Exposure to pesticides,0.034347568
2014,Female,Under 1,Exposure to pesticides,0
2014,Female,1 to 4,Exposure to pesticides,0
2014,Female,5 to 9,Exposure to pesticides,0
2014,Female,10 to 14,Exposure to pesticides,0
2014,Female,15 to 19,Exposure to pesticides,0
2014,Female,20 to 24,Exposure to pesticides,0
2014,Female,25 to 29,Exposure to pesticides,0
2014,Female,30 to 34,Exposure to pesticides,0
2014,Female,35 to 39,Exposure to pesticides,0
2014,Female,40 to 44,Exposure to pesticides,0
2014,Female,45 to 49,Exposure to pesticides,0
2014,Female,50 to 54,Exposure to pesticides,0
2014,Female,55 to 59,Exposure to pesticides,0
2014,Female,60 to 64,Exposure to pesticides,0
2014,Female,65 to 69,Exposure to pesticides,0.614481611
2014,Female,70 to 74,Exposure to pesticides,0
2014,Female,75 to 79,Exposure to pesticides,0
2014,Female,80 to 84,Exposure to pesticides,0
2014,Female,85 to 89,Exposure to pesticides,0
2014,Female,90 and over,Exposure to pesticides,0
2014,,,Exposure to other and unspecified chemicals and noxious substances,0.261284649
2014,,Under 1,Exposure to other and unspecified chemicals and noxious substances,0
2014,,1 to 4,Exposure to other and unspecified chemicals and noxious substances,0
2014,,5 to 9,Exposure to other and unspecified chemicals and noxious substances,0.289965259
2014,,10 to 14,Exposure to other and unspecified chemicals and noxious substances,0.318659489
2014,,15 to 19,Exposure to other and unspecified chemicals and noxious substances,0.292448882
2014,,20 to 24,Exposure to other and unspecified chemicals and noxious substances,0.261506618
2014,,25 to 29,Exposure to other and unspecified chemicals and noxious substances,0
2014,,30 to 34,Exposure to other and unspecified chemicals and noxious substances,1.02846773
2014,,35 to 39,Exposure to other and unspecified chemicals and noxious substances,0.280603218
2014,,40 to 44,Exposure to other and unspecified chemicals and noxious substances,0.512300331
2014,,45 to 49,Exposure to other and unspecified chemicals and noxious substances,0.241769209
2014,,50 to 54,Exposure to other and unspecified chemicals and noxious substances,0
2014,,55 to 59,Exposure to other and unspecified chemicals and noxious substances,0
2014,,60 to 64,Exposure to other and unspecified chemicals and noxious substances,0
2014,,65 to 69,Exposure to other and unspecified chemicals and noxious substances,0.315627274
2014,,70 to 74,Exposure to other and unspecified chemicals and noxious substances,0
2014,,75 to 79,Exposure to other and unspecified chemicals and noxious substances,0
2014,,80 to 84,Exposure to other and unspecified chemicals and noxious substances,0.715724832
2014,,85 to 89,Exposure to other and unspecified chemicals and noxious substances,1.169382753
2014,,90 and over,Exposure to other and unspecified chemicals and noxious substances,0
2014,Male,,Exposure to other and unspecified chemicals and noxious substances,0.388767984
2014,Male,Under 1,Exposure to other and unspecified chemicals and noxious substances,0
2014,Male,1 to 4,Exposure to other and unspecified chemicals and noxious substances,0
2014,Male,5 to 9,Exposure to other and unspecified chemicals and noxious substances,0.566429427
2014,Male,10 to 14,Exposure to other and unspecified chemicals and noxious substances,0.622498335
2014,Male,15 to 19,Exposure to other and unspecified chemicals and noxious substances,0.569521488
2014,Male,20 to 24,Exposure to other and unspecified chemicals and noxious substances,0.512981773
2014,Male,25 to 29,Exposure to other and unspecified chemicals and noxious substances,0
2014,Male,30 to 34,Exposure to other and unspecified chemicals and noxious substances,1.033495058
2014,Male,35 to 39,Exposure to other and unspecified chemicals and noxious substances,0.562408819
2014,Male,40 to 44,Exposure to other and unspecified chemicals and noxious substances,0.516890696
2014,Male,45 to 49,Exposure to other and unspecified chemicals and noxious substances,0.489759376
2014,Male,50 to 54,Exposure to other and unspecified chemicals and noxious substances,0
2014,Male,55 to 59,Exposure to other and unspecified chemicals and noxious substances,0
2014,Male,60 to 64,Exposure to other and unspecified chemicals and noxious substances,0
2014,Male,65 to 69,Exposure to other and unspecified chemicals and noxious substances,0.648968853
2014,Male,70 to 74,Exposure to other and unspecified chemicals and noxious substances,0
2014,Male,75 to 79,Exposure to other and unspecified chemicals and noxious substances,0
2014,Male,80 to 84,Exposure to other and unspecified chemicals and noxious substances,1.678131099
2014,Male,85 to 89,Exposure to other and unspecified chemicals and noxious substances,0
2014,Male,90 and over,Exposure to other and unspecified chemicals and noxious substances,0
2014,Female,,Exposure to other and unspecified chemicals and noxious substances,0.137390271
2014,Female,Under 1,Exposure to other and unspecified chemicals and noxious substances,0
2014,Female,1 to 4,Exposure to other and unspecified chemicals and noxious substances,0
2014,Female,5 to 9,Exposure to other and unspecified chemicals and noxious substances,0
2014,Female,10 to 14,Exposure to other and unspecified chemicals and noxious substances,0
2014,Female,15 to 19,Exposure to other and unspecified chemicals and noxious substances,0
2014,Female,20 to 24,Exposure to other and unspecified chemicals and noxious substances,0
2014,Female,25 to 29,Exposure to other and unspecified chemicals and noxious substances,0
2014,Female,30 to 34,Exposure to other and unspecified chemicals and noxious substances,1.023489074
2014,Female,35 to 39,Exposure to other and unspecified chemicals and noxious substances,0
2014,Female,40 to 44,Exposure to other and unspecified chemicals and noxious substances,0.50779078
2014,Female,45 to 49,Exposure to other and unspecified chemicals and noxious substances,0
2014,Female,50 to 54,Exposure to other and unspecified chemicals and noxious substances,0
2014,Female,55 to 59,Exposure to other and unspecified chemicals and noxious substances,0
2014,Female,60 to 64,Exposure to other and unspecified chemicals and noxious substances,0
2014,Female,65 to 69,Exposure to other and unspecified chemicals and noxious substances,0
2014,Female,70 to 74,Exposure to other and unspecified chemicals and noxious substances,0
2014,Female,75 to 79,Exposure to other and unspecified chemicals and noxious substances,0
2014,Female,80 to 84,Exposure to other and unspecified chemicals and noxious substances,0
2014,Female,85 to 89,Exposure to other and unspecified chemicals and noxious substances,1.87460399
2014,Female,90 and over,Exposure to other and unspecified chemicals and noxious substances,0
2013,,,,13.39813394
2013,,Under 1,,0
2013,,1 to 4,,0.346983671
2013,,5 to 9,,0
2013,,10 to 14,,0.954267372
2013,,15 to 19,,4.932264057
2013,,20 to 24,,11.51314671
2013,,25 to 29,,19.10095915
2013,,30 to 34,,23.55351644
2013,,35 to 39,,35.0585237
2013,,40 to 44,,27.54025697
2013,,45 to 49,,23.6405821
2013,,50 to 54,,18.28437214
2013,,55 to 59,,12.40780772
2013,,60 to 64,,8.946138495
2013,,65 to 69,,5.150000193
2013,,70 to 74,,3.561459664
2013,,75 to 79,,7.543607439
2013,,80 to 84,,6.51370556
2013,,85 to 89,,5.974086801
2013,,90 and over,,20.91100902
2013,Male,,,18.46755251
2013,Male,Under 1,,0
2013,Male,1 to 4,,0.677712017
2013,Male,5 to 9,,0
2013,Male,10 to 14,,0.621163925
2013,Male,15 to 19,,6.216515586
2013,Male,20 to 24,,17.51688834
2013,Male,25 to 29,,27.37118372
2013,Male,30 to 34,,36.41395383
2013,Male,35 to 39,,53.84074361
2013,Male,40 to 44,,38.43024582
2013,Male,45 to 49,,33.21666793
2013,Male,50 to 54,,22.14610524
2013,Male,55 to 59,,14.08691381
2013,Male,60 to 64,,11.08770374
2013,Male,65 to 69,,4.629063243
2013,Male,70 to 74,,2.813227043
2013,Male,75 to 79,,8.228875595
2013,Male,80 to 84,,5.140903599
2013,Male,85 to 89,,9.673144449
2013,Male,90 and over,,29.67425091
2013,Female,,,8.477792319
2013,Female,Under 1,,0
2013,Female,1 to 4,,0
2013,Female,5 to 9,,0
2013,Female,10 to 14,,1.303872763
2013,Female,15 to 19,,3.577363161
2013,Female,20 to 24,,5.317073015
2013,Female,25 to 29,,10.83698695
2013,Female,30 to 34,,10.81803954
2013,Female,35 to 39,,16.36125654
2013,Female,40 to 44,,16.8605297
2013,Female,45 to 49,,14.29763579
2013,Female,50 to 54,,14.49342878
2013,Female,55 to 59,,10.76780427
2013,Female,60 to 64,,6.889588704
2013,Female,65 to 69,,5.64400973
2013,Female,70 to 74,,4.237722682
2013,Female,75 to 79,,6.963698241
2013,Female,80 to 84,,7.517412206
2013,Female,85 to 89,,3.796427941
2013,Female,90 and over,,17.47131792
2013,,,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0.948229663
2013,,Under 1,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,,1 to 4,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,,5 to 9,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,,10 to 14,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,,15 to 19,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,,20 to 24,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0.261662425
2013,,25 to 29,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0.516242139
2013,,30 to 34,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0.258829851
2013,,35 to 39,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",1.130920119
2013,,40 to 44,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",2.00292778
2013,,45 to 49,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",1.929843437
2013,,50 to 54,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",1.828437214
2013,,55 to 59,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",1.815776739
2013,,60 to 64,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",3.195049463
2013,,65 to 69,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0.965625036
2013,,70 to 74,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0.890364916
2013,,75 to 79,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0.538829103
2013,,80 to 84,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,,85 to 89,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,,90 and over,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",2.091100902
2013,Male,,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",1.033897727
2013,Male,Under 1,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Male,1 to 4,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Male,5 to 9,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Male,10 to 14,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Male,15 to 19,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Male,20 to 24,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Male,25 to 29,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Male,30 to 34,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0.52019934
2013,Male,35 to 39,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",1.133489339
2013,Male,40 to 44,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",3.539627904
2013,Male,45 to 49,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",2.442402054
2013,Male,50 to 54,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",2.10915288
2013,Male,55 to 59,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",1.83742354
2013,Male,60 to 64,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",3.913307201
2013,Male,65 to 69,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Male,70 to 74,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0.937742348
2013,Male,75 to 79,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Male,80 to 84,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Male,85 to 89,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Male,90 and over,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Female,,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0.865080849
2013,Female,Under 1,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Female,1 to 4,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Female,5 to 9,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Female,10 to 14,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Female,15 to 19,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Female,20 to 24,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0.531707302
2013,Female,25 to 29,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",1.032093995
2013,Female,30 to 34,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Female,35 to 39,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",1.12836252
2013,Female,40 to 44,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0.495897932
2013,Female,45 to 49,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",1.429763579
2013,Female,50 to 54,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",1.55286737
2013,Female,55 to 59,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",1.794634044
2013,Female,60 to 64,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",2.505304983
2013,Female,65 to 69,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",1.881336577
2013,Female,70 to 74,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0.847544536
2013,Female,75 to 79,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0.994814034
2013,Female,80 to 84,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Female,85 to 89,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",0
2013,Female,90 and over,"Exposure to nonopioid analgesics, antipyretics and antirheumatics",2.91188632
2013,,,Exposure to other drugs acting on the autonomic nervous system,0.12291866
2013,,Under 1,Exposure to other drugs acting on the autonomic nervous system,0
2013,,1 to 4,Exposure to other drugs acting on the autonomic nervous system,0
2013,,5 to 9,Exposure to other drugs acting on the autonomic nervous system,0
2013,,10 to 14,Exposure to other drugs acting on the autonomic nervous system,0
2013,,15 to 19,Exposure to other drugs acting on the autonomic nervous system,0
2013,,20 to 24,Exposure to other drugs acting on the autonomic nervous system,0
2013,,25 to 29,Exposure to other drugs acting on the autonomic nervous system,0.25812107
2013,,30 to 34,Exposure to other drugs acting on the autonomic nervous system,0.517659702
2013,,35 to 39,Exposure to other drugs acting on the autonomic nervous system,0
2013,,40 to 44,Exposure to other drugs acting on the autonomic nervous system,0.250365972
2013,,45 to 49,Exposure to other drugs acting on the autonomic nervous system,0.24123043
2013,,50 to 54,Exposure to other drugs acting on the autonomic nervous system,0.261205316
2013,,55 to 59,Exposure to other drugs acting on the autonomic nervous system,0
2013,,60 to 64,Exposure to other drugs acting on the autonomic nervous system,0
2013,,65 to 69,Exposure to other drugs acting on the autonomic nervous system,0
2013,,70 to 74,Exposure to other drugs acting on the autonomic nervous system,0.445182458
2013,,75 to 79,Exposure to other drugs acting on the autonomic nervous system,0
2013,,80 to 84,Exposure to other drugs acting on the autonomic nervous system,0
2013,,85 to 89,Exposure to other drugs acting on the autonomic nervous system,0
2013,,90 and over,Exposure to other drugs acting on the autonomic nervous system,0
2013,Male,,Exposure to other drugs acting on the autonomic nervous system,0.106954937
2013,Male,Under 1,Exposure to other drugs acting on the autonomic nervous system,0
2013,Male,1 to 4,Exposure to other drugs acting on the autonomic nervous system,0
2013,Male,5 to 9,Exposure to other drugs acting on the autonomic nervous system,0
2013,Male,10 to 14,Exposure to other drugs acting on the autonomic nervous system,0
2013,Male,15 to 19,Exposure to other drugs acting on the autonomic nervous system,0
2013,Male,20 to 24,Exposure to other drugs acting on the autonomic nervous system,0
2013,Male,25 to 29,Exposure to other drugs acting on the autonomic nervous system,0.516437429
2013,Male,30 to 34,Exposure to other drugs acting on the autonomic nervous system,0.52019934
2013,Male,35 to 39,Exposure to other drugs acting on the autonomic nervous system,0
2013,Male,40 to 44,Exposure to other drugs acting on the autonomic nervous system,0.505661129
2013,Male,45 to 49,Exposure to other drugs acting on the autonomic nervous system,0
2013,Male,50 to 54,Exposure to other drugs acting on the autonomic nervous system,0
2013,Male,55 to 59,Exposure to other drugs acting on the autonomic nervous system,0
2013,Male,60 to 64,Exposure to other drugs acting on the autonomic nervous system,0
2013,Male,65 to 69,Exposure to other drugs acting on the autonomic nervous system,0
2013,Male,70 to 74,Exposure to other drugs acting on the autonomic nervous system,0
2013,Male,75 to 79,Exposure to other drugs acting on the autonomic nervous system,0
2013,Male,80 to 84,Exposure to other drugs acting on the autonomic nervous system,0
2013,Male,85 to 89,Exposure to other drugs acting on the autonomic nervous system,0
2013,Male,90 and over,Exposure to other drugs acting on the autonomic nervous system,0
2013,Female,,Exposure to other drugs acting on the autonomic nervous system,0.138412936
2013,Female,Under 1,Exposure to other drugs acting on the autonomic nervous system,0
2013,Female,1 to 4,Exposure to other drugs acting on the autonomic nervous system,0
2013,Female,5 to 9,Exposure to other drugs acting on the autonomic nervous system,0
2013,Female,10 to 14,Exposure to other drugs acting on the autonomic nervous system,0
2013,Female,15 to 19,Exposure to other drugs acting on the autonomic nervous system,0
2013,Female,20 to 24,Exposure to other drugs acting on the autonomic nervous system,0
2013,Female,25 to 29,Exposure to other drugs acting on the autonomic nervous system,0
2013,Female,30 to 34,Exposure to other drugs acting on the autonomic nervous system,0.51514474
2013,Female,35 to 39,Exposure to other drugs acting on the autonomic nervous system,0
2013,Female,40 to 44,Exposure to other drugs acting on the autonomic nervous system,0
2013,Female,45 to 49,Exposure to other drugs acting on the autonomic nervous system,0.47658786
2013,Female,50 to 54,Exposure to other drugs acting on the autonomic nervous system,0.517622457
2013,Female,55 to 59,Exposure to other drugs acting on the autonomic nervous system,0
2013,Female,60 to 64,Exposure to other drugs acting on the autonomic nervous system,0
2013,Female,65 to 69,Exposure to other drugs acting on the autonomic nervous system,0
2013,Female,70 to 74,Exposure to other drugs acting on the autonomic nervous system,0.847544536
2013,Female,75 to 79,Exposure to other drugs acting on the autonomic nervous system,0
2013,Female,80 to 84,Exposure to other drugs acting on the autonomic nervous system,0
2013,Female,85 to 89,Exposure to other drugs acting on the autonomic nervous system,0
2013,Female,90 and over,Exposure to other drugs acting on the autonomic nervous system,0
2013,,,"Exposure to other and unspecified drugs, medicaments and biological substances",11.22071768
2013,,Under 1,"Exposure to other and unspecified drugs, medicaments and biological substances",0
2013,,1 to 4,"Exposure to other and unspecified drugs, medicaments and biological substances",0
2013,,5 to 9,"Exposure to other and unspecified drugs, medicaments and biological substances",0
2013,,10 to 14,"Exposure to other and unspecified drugs, medicaments and biological substances",0.318089124
2013,,15 to 19,"Exposure to other and unspecified drugs, medicaments and biological substances",3.481598158
2013,,20 to 24,"Exposure to other and unspecified drugs, medicaments and biological substances",9.681509729
2013,,25 to 29,"Exposure to other and unspecified drugs, medicaments and biological substances",17.8103538
2013,,30 to 34,"Exposure to other and unspecified drugs, medicaments and biological substances",22.00053733
2013,,35 to 39,"Exposure to other and unspecified drugs, medicaments and biological substances",33.07941349
2013,,40 to 44,"Exposure to other and unspecified drugs, medicaments and biological substances",24.03513336
2013,,45 to 49,"Exposure to other and unspecified drugs, medicaments and biological substances",19.5396648
2013,,50 to 54,"Exposure to other and unspecified drugs, medicaments and biological substances",14.88870303
2013,,55 to 59,"Exposure to other and unspecified drugs, medicaments and biological substances",9.381513153
2013,,60 to 64,"Exposure to other and unspecified drugs, medicaments and biological substances",5.431584086
2013,,65 to 69,"Exposure to other and unspecified drugs, medicaments and biological substances",3.540625133
2013,,70 to 74,"Exposure to other and unspecified drugs, medicaments and biological substances",2.22591229
2013,,75 to 79,"Exposure to other and unspecified drugs, medicaments and biological substances",3.77180372
2013,,80 to 84,"Exposure to other and unspecified drugs, medicaments and biological substances",2.894980249
2013,,85 to 89,"Exposure to other and unspecified drugs, medicaments and biological substances",2.38963472
2013,,90 and over,"Exposure to other and unspecified drugs, medicaments and biological substances",14.63770631
2013,Male,,"Exposure to other and unspecified drugs, medicaments and biological substances",15.75802743
2013,Male,Under 1,"Exposure to other and unspecified drugs, medicaments and biological substances",0
2013,Male,1 to 4,"Exposure to other and unspecified drugs, medicaments and biological substances",0
2013,Male,5 to 9,"Exposure to other and unspecified drugs, medicaments and biological substances",0
2013,Male,10 to 14,"Exposure to other and unspecified drugs, medicaments and biological substances",0.621163925
2013,Male,15 to 19,"Exposure to other and unspecified drugs, medicaments and biological substances",3.955964464
2013,Male,20 to 24,"Exposure to other and unspecified drugs, medicaments and biological substances",14.94087535
2013,Male,25 to 29,"Exposure to other and unspecified drugs, medicaments and biological substances",25.82187143
2013,Male,30 to 34,"Exposure to other and unspecified drugs, medicaments and biological substances",34.33315647
2013,Male,35 to 39,"Exposure to other and unspecified drugs, medicaments and biological substances",51.00702027
2013,Male,40 to 44,"Exposure to other and unspecified drugs, medicaments and biological substances",31.85665114
2013,Male,45 to 49,"Exposure to other and unspecified drugs, medicaments and biological substances",27.84338341
2013,Male,50 to 54,"Exposure to other and unspecified drugs, medicaments and biological substances",17.92779948
2013,Male,55 to 59,"Exposure to other and unspecified drugs, medicaments and biological substances",11.02454124
